2020-06-27 03:36:47,129	INFO	Total steps: 607327	Episode: 1040/729	Avg reward: 2.00	Avg steps: 783
2020-06-27 03:42:18,700	INFO	Total steps: 622712	Episode: 1060/580	Avg reward: 2.90	Avg steps: 768
2020-06-27 03:48:03,677	INFO	Total steps: 638768	Episode: 1080/729	Avg reward: 3.50	Avg steps: 801
2020-06-27 03:53:22,795	INFO	Total steps: 653553	Episode: 1100/916	Avg reward: 2.45	Avg steps: 738
2020-06-27 03:58:46,308	INFO	Total steps: 668592	Episode: 1120/686	Avg reward: 3.25	Avg steps: 750
2020-06-27 04:04:18,955	INFO	Total steps: 684078	Episode: 1140/711	Avg reward: 3.45	Avg steps: 773
2020-06-27 04:09:54,620	INFO	Total steps: 699673	Episode: 1160/893	Avg reward: 5.60	Avg steps: 778
2020-06-27 04:15:05,812	INFO	Total steps: 714149	Episode: 1180/682	Avg reward: 3.25	Avg steps: 722
2020-06-27 04:20:23,659	INFO	Total steps: 728966	Episode: 1200/585	Avg reward: 4.10	Avg steps: 739
2020-06-27 04:25:55,387	INFO	Total steps: 744364	Episode: 1220/1014	Avg reward: 6.40	Avg steps: 768
2020-06-27 04:31:44,869	INFO	Total steps: 760543	Episode: 1240/681	Avg reward: 5.15	Avg steps: 807
2020-06-27 04:37:30,659	INFO	Total steps: 776531	Episode: 1260/826	Avg reward: 6.30	Avg steps: 798
2020-06-27 04:42:55,089	INFO	Total steps: 791503	Episode: 1280/765	Avg reward: 7.05	Avg steps: 747
2020-06-27 04:48:06,259	INFO	Total steps: 805881	Episode: 1300/648	Avg reward: 7.70	Avg steps: 717
2020-06-27 04:53:39,434	INFO	Total steps: 821286	Episode: 1320/882	Avg reward: 5.85	Avg steps: 769
2020-06-27 04:58:33,025	INFO	Total steps: 834880	Episode: 1340/711	Avg reward: 8.05	Avg steps: 678
2020-06-27 05:03:22,912	INFO	Total steps: 848318	Episode: 1360/586	Avg reward: 9.55	Avg steps: 670
2020-06-27 05:08:34,574	INFO	Total steps: 862773	Episode: 1380/735	Avg reward: 10.25	Avg steps: 721
2020-06-27 05:13:34,657	INFO	Total steps: 876628	Episode: 1400/576	Avg reward: 7.00	Avg steps: 691
2020-06-27 05:18:53,048	INFO	Total steps: 891366	Episode: 1420/713	Avg reward: 7.80	Avg steps: 735
2020-06-27 05:23:51,918	INFO	Total steps: 905147	Episode: 1440/676	Avg reward: 7.90	Avg steps: 688
2020-06-27 05:28:50,392	INFO	Total steps: 918988	Episode: 1460/740	Avg reward: 9.25	Avg steps: 691
2020-06-27 05:34:07,129	INFO	Total steps: 933650	Episode: 1480/856	Avg reward: 9.00	Avg steps: 732
2020-06-27 05:39:13,708	INFO	Total steps: 947811	Episode: 1500/1104	Avg reward: 9.40	Avg steps: 707
2020-06-27 05:44:32,082	INFO	Total steps: 962550	Episode: 1520/721	Avg reward: 9.60	Avg steps: 735
2020-06-27 05:49:10,114	INFO	Total steps: 975574	Episode: 1540/812	Avg reward: 11.50	Avg steps: 650
2020-06-27 05:54:43,183	INFO	Total steps: 990948	Episode: 1560/707	Avg reward: 9.50	Avg steps: 767
2020-06-27 05:59:33,677	INFO	Total steps: 1004319	Episode: 1580/591	Avg reward: 11.50	Avg steps: 667
2020-06-27 06:04:19,583	INFO	Total steps: 1017552	Episode: 1600/650	Avg reward: 11.05	Avg steps: 660
2020-06-27 06:09:21,716	INFO	Total steps: 1031403	Episode: 1620/669	Avg reward: 11.60	Avg steps: 691
2020-06-27 06:14:16,611	INFO	Total steps: 1044832	Episode: 1640/771	Avg reward: 9.90	Avg steps: 670
